stock_code,stock_name,market,report_type,report_year,first_appointment_date,first_change_date,second_change_date,third_change_date,actual_disclosure_date,stat_date
688698,伟创电气,沪市,半年报（中报）,2026,2026-08-26,,,,,2026-08-26
688719,爱科赛博,沪市,半年报（中报）,2026,2026-08-26,,,,,2026-08-26
688720,艾森股份,沪市,半年报（中报）,2026,2026-08-26,,,,,2026-08-26
688727,恒坤新材,沪市,半年报（中报）,2026,2026-08-26,,,,,2026-08-26
688768,容知日新,沪市,半年报（中报）,2026,2026-08-26,,,,,2026-08-26
688772,珠海冠宇,沪市,半年报（中报）,2026,2026-08-26,,,,,2026-08-26
688783,西安奕材,沪市,半年报（中报）,2026,2026-08-26,,,,,2026-08-26
688813,泰金新能,沪市,半年报（中报）,2026,2026-08-26,,,,,2026-08-26
000032,深桑达A,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000058,深赛格,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000068,华控赛格,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000070,特发信息,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000151,中成股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000420,吉林化纤,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000505,京粮控股,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000523,红棉股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000524,岭南控股,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000528,柳工,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000529,广弘控股,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000554,泰山石油,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000557,西部创业,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000571,新大洲A,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000576,甘化科工,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000590,古汉医药,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000592,平潭发展,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000603,盛达资源,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000608,阳光股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000623,吉林敖东,深市,半年报（中报）,2026,2026-08-27,2026-08-29,,,,2026-08-29
000626,远大控股,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000631,顺发恒能,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000651,格力电器,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000678,襄阳轴承,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000688,国城矿业,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000717,中南股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000723,美锦能源,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000737,北方铜业,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000759,中百集团,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000789,万年青,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000825,太钢不锈,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000839,国安股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000876,新希望,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000882,华联股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000892,欢瑞世纪,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000929,兰州黄河,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000932,华菱钢铁,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000937,冀中能源,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000951,中国重汽,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000963,华东医药,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000965,天保基建,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000978,桂林旅游,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000981,山子高科,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
000988,华工科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
001208,华菱线缆,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
001209,洪兴股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
001211,双枪科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
001233,海安集团,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
001236,弘业期货,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
001238,浙江正特,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
001239,永达股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
001256,炜冈科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
001268,联合精密,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
001299,美能能源,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
001300,三柏硕,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
001322,箭牌家居,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
001325,元创股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
001338,永顺泰,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
001360,南矿集团,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
001373,翔腾新材,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
001391,国货航,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
001914,招商积余,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002003,伟星股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002011,盾安环境,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002020,京新药业,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002021,中捷资源,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002029,七匹狼,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002035,华帝股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002037,保利联合,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002040,南京港,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002041,登海种业,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002042,华孚时尚,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002047,宝鹰股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002050,三花智控,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002069,獐子岛,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002082,ST万邦,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002088,鲁阳节能,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002093,国脉科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002095,生意宝,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002097,山河智能,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002100,天康生物,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002111,威海广泰,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002121,科陆电子,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002122,ST汇洲,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002126,银轮股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002129,TCL中环,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002134,天津普林,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002151,北斗星通,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002189,中光学,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002205,国统股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002239,奥特佳,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002244,滨江集团,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002251,步步高,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002265,建设工业,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002267,陕天然气,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002268,电科网安,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002286,保龄宝,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002295,精艺股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002300,太阳电缆,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002304,洋河股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002310,东方新能,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002320,海峡股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002331,皖通科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002344,海宁皮城,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002345,潮宏基,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002349,精华制药,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002350,北京科锐,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002364,中恒电气,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002375,亚厦股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002381,双箭股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002383,合众思壮,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002385,大北农,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002386,天原股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002388,新亚制程,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002422,科伦药业,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002431,ST棕榈,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002437,誉衡药业,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002441,众业达,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002444,巨星科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002446,盛路通信,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002448,中原内配,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002453,华软科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002506,协鑫集成,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002517,恺英网络,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002528,*ST英飞,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002538,ST司特,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002543,万和电气,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002547,*ST春兴,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002548,金新农,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002558,巨人网络,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002572,索菲亚,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002574,明牌珠宝,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002579,中京电子,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002580,圣阳股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002596,海南瑞泽,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002600,领益智造,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002601,龙佰集团,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002607,中公教育,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002613,北玻股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002616,长青集团,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002640,跨境通,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002647,仁东控股,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002653,海思科,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002654,万润科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002661,克明食品,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002662,峰璟股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002673,西部证券,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002686,亿利达,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002712,思美传媒,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002723,小崧股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002727,一心堂,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002729,好利科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002730,电光科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002752,昇兴股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002771,真视通,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002775,文科股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002809,红墙股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002826,易明医药,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002831,裕同科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002833,弘亚数控,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002840,华统股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002841,视源股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002843,泰嘉股份,深市,半年报（中报）,2026,2026-08-27,2026-08-22,,,,2026-08-22
002876,三利谱,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002877,智能自控,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002899,英派斯,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002900,哈三联,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002901,大博医疗,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002910,庄园牧场,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002928,华夏航空,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002939,长城证券,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002943,宇晶股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002946,新乳业,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002950,奥美医疗,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002953,日丰股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002966,苏州银行,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002970,锐明技术,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002977,*ST天箭,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002979,雷赛智能,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002986,宇新股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002993,奥海科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
002996,顺博合金,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
003018,金富科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300055,万邦达,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300057,万顺新材,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300067,安诺其,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300074,华平股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300076,*ST宁视,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300084,海默科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300086,康芝药业,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300101,振芯科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300110,华仁药业,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300111,向日葵,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300115,长盈精密,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300150,世纪瑞尔,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300157,新锦动力,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300162,雷曼光电,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300167,ST迪威迅,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300183,东软载波,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300194,福安药业,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300195,长荣股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300207,欣旺达,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300215,电科院,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300225,金力泰,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300230,永利股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300267,尔康制药,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300276,三丰智能,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300277,汽轮科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300290,ST荣科,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300299,富春股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300307,慈星股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300333,兆日科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300348,长亮科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300355,蒙草生态,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300366,ST创意,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300383,光环新网,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300384,三联虹普,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300388,节能国祯,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300397,天和防务,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300398,飞凯材料,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300404,博济医药,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300419,ST浩丰,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300421,力星股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300428,立中集团,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300430,*ST益通,深市,半年报（中报）,2026,2026-08-27,2026-08-29,,,,2026-08-29
300432,富临精工,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300440,运达科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300444,双杰电气,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300447,全信股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300449,汉邦高科,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300456,赛微电子,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300459,汤姆猫,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300464,星徽股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300492,华图山鼎,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300493,润欣科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300494,盛天网络,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300512,中亚股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300536,农尚环境,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300537,广信材料,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300543,朗科智能,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300547,川环科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300548,长芯博创,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300551,古鳌科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300561,汇金科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300571,平治信息,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300572,安车检测,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300577,开润股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300594,ST朗进,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300599,雄塑科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300603,立昂技术,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300606,金太阳,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300607,拓斯达,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300616,尚品宅配,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300626,华瑞股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300635,中达安,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300638,广和通,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300645,正元智慧,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300655,晶瑞电材,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300664,鹏鹞环保,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300681,英搏尔,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300692,中赋科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300703,创源股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300722,新余国科,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300723,一品红,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300737,科顺股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300741,华宝股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300745,欣锐科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300747,锐科激光,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300777,中简科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300779,惠城环保,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300795,米奥会展,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300802,矩子科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300803,指南针,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300805,电声股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300806,斯迪克,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300813,泰林生物,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300817,双飞集团,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300819,聚杰微纤,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300826,测绘股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300827,上能电气,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300830,金现代,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300835,龙磁科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300851,交大思诺,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300856,科思股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300867,圣元环保,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300880,迦南智能,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300899,上海凯鑫,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300902,国安达,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300918,南山智尚,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300923,研奥股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300925,法本信息,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300933,中辰股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300948,冠中生态,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300949,奥雅股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300950,德固特,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300953,震裕科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300959,线上线下,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300961,深水海纳,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300982,苏文电能,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
300996,普联软件,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301010,晶雪节能,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301011,华立科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301016,雷尔伟,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301027,华蓝集团,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301043,绿岛风,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301055,张小泉,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301063,海锅股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301079,邵阳液压,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301082,久盛电气,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301088,戎美股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301092,争光股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301093,华兰股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301096,百诚医药,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301116,益客食品,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301120,新特电气,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301136,招标股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301156,美农生物,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301157,华塑科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301163,宏德股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301173,毓恬冠佳,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301177,迪阿股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301180,万祥科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301181,标榜股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301186,超达装备,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301193,家联科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301196,唯科科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301212,联盛化学,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301217,铜冠铜箔,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301218,华是科技,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301222,浙江恒威,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301231,荣信文化,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
301262,海看股份,深市,半年报（中报）,2026,2026-08-27,,,,,2026-08-27
